00000_sd3_fp8_seed123_s50_g5.0_str0.45.png,27.32,sd3,fp8,123,50,5.0,0.45,00000
00001_sd15_fp4_seed124_s40_g6.5_str0.6.png,27.46,sd15,fp4,124,40,6.5,0.6,00001
00000_sd35_fp4_seed123_s30_g6.5_str0.3.png,27.68,sd35,fp4,123,30,6.5,0.3,00000
00001_sd15_fp4_seed124_s50_g5.0_str0.6.png,27.93,sd15,fp4,124,50,5.0,0.6,00001
00001_sd15_fp4_seed124_s30_g3.5_str0.6.png,28.07,sd15,fp4,124,30,3.5,0.6,00001
00001_sd3_fp4_seed124_s40_g6.5_str0.6.png,28.24,sd3,fp4,124,40,6.5,0.6,00001
00001_sd3_fp16_seed124_s30_g5.0_str0.6.png,28.3,sd3,fp16,124,30,5.0,0.6,00001
00001_sd15_fp16_seed124_s40_g6.5_str0.6.png,28.34,sd15,fp16,124,40,6.5,0.6,00001
00001_sd3_fp8_seed124_s30_g3.5_str0.6.png,28.6,sd3,fp8,124,30,3.5,0.6,00001
00001_sd15_fp4_seed124_s50_g6.5_str0.6.png,28.72,sd15,fp4,124,50,6.5,0.6,00001
00001_sd15_fp4_seed124_s40_g3.5_str0.6.png,28.75,sd15,fp4,124,40,3.5,0.6,00001
00001_sd15_fp8_seed124_s40_g5.0_str0.6.png,28.84,sd15,fp8,124,40,5.0,0.6,00001
00001_sd15_fp16_seed124_s30_g3.5_str0.6.png,29.0,sd15,fp16,124,30,3.5,0.6,00001
00001_sd3_fp16_seed124_s40_g5.0_str0.6.png,29.01,sd3,fp16,124,40,5.0,0.6,00001
00001_sd15_fp8_seed124_s30_g3.5_str0.6.png,29.09,sd15,fp8,124,30,3.5,0.6,00001
00001_sd15_fp4_seed124_s50_g3.5_str0.6.png,29.13,sd15,fp4,124,50,3.5,0.6,00001
00001_sd15_fp16_seed124_s40_g3.5_str0.6.png,29.34,sd15,fp16,124,40,3.5,0.6,00001
00000_sd15_fp16_seed123_s40_g5.0_str0.6.png,29.42,sd15,fp16,123,40,5.0,0.6,00000
00001_sd15_fp16_seed124_s40_g5.0_str0.6.png,30.08,sd15,fp16,124,40,5.0,0.6,00001
00000_sd15_fp4_seed123_s50_g5.0_str0.6.png,30.77,sd15,fp4,123,50,5.0,0.6,00000
00000_sd35_fp4_seed123_s40_g5.0_str0.3.png,30.83,sd35,fp4,123,40,5.0,0.3,00000
00000_sd35_fp8_seed123_s50_g3.5_str0.3.png,30.94,sd35,fp8,123,50,3.5,0.3,00000
00000_sd35_fp8_seed123_s50_g5.0_str0.3.png,30.96,sd35,fp8,123,50,5.0,0.3,00000
00001_sd3_fp16_seed124_s30_g6.5_str0.6.png,31.12,sd3,fp16,124,30,6.5,0.6,00001
00001_sd15_fp8_seed124_s50_g5.0_str0.6.png,31.13,sd15,fp8,124,50,5.0,0.6,00001
00000_sd35_fp8_seed123_s30_g6.5_str0.3.png,31.61,sd35,fp8,123,30,6.5,0.3,00000
00001_sd15_fp16_seed124_s50_g6.5_str0.6.png,31.68,sd15,fp16,124,50,6.5,0.6,00001
00001_sd15_fp16_seed124_s50_g3.5_str0.6.png,31.77,sd15,fp16,124,50,3.5,0.6,00001
00001_sd15_fp8_seed124_s40_g3.5_str0.6.png,31.86,sd15,fp8,124,40,3.5,0.6,00001
00000_sd35_fp4_seed123_s50_g5.0_str0.3.png,31.9,sd35,fp4,123,50,5.0,0.3,00000
00001_sd3_fp16_seed124_s40_g6.5_str0.6.png,32.08,sd3,fp16,124,40,6.5,0.6,00001
00001_sd15_fp16_seed124_s50_g5.0_str0.6.png,32.52,sd15,fp16,124,50,5.0,0.6,00001
00000_sd3_fp8_seed123_s50_g6.5_str0.45.png,32.89,sd3,fp8,123,50,6.5,0.45,00000
00001_sd15_fp8_seed124_s50_g6.5_str0.6.png,33.05,sd15,fp8,124,50,6.5,0.6,00001
00001_sd15_fp8_seed124_s50_g3.5_str0.6.png,33.25,sd15,fp8,124,50,3.5,0.6,00001
00000_sd15_fp8_seed123_s40_g5.0_str0.6.png,33.63,sd15,fp8,123,40,5.0,0.6,00000
00001_sd3_fp16_seed124_s50_g3.5_str0.6.png,33.9,sd3,fp16,124,50,3.5,0.6,00001
00001_sd3_fp4_seed124_s40_g6.5_str0.45.png,33.97,sd3,fp4,124,40,6.5,0.45,00001
00000_sd35_fp8_seed123_s30_g5.0_str0.3.png,34.13,sd35,fp8,123,30,5.0,0.3,00000
